Hersteller;Name;Horizontale Aufl (Px);Vertikale Aufl (Px);Auflösung;Spektrale Empfindlichkeit;Ausgabeformate;Sensortyp;Pixelgröße (µm);Sensorgröße (mm);Sensormodel;Sensorformat;Bildfrequenz (Hz);Objektivanschluss;Shuttertyp;Dynamic Range [dB];S/N-ratio [dB];Schnittstellenkonfiguration;Schnittstelle;Sensorkonfiguration;Gehäusetyp;web-scraper-start-url;Link-href;Listenpreis [€]
JAI;JAI GO-2400C-PMCL;1936;1216;2,4;Colour;RGB;CMOS;5,86;13,3;Pregius IMX174;"1/1.2""";165;C-mount;Global shutter/Prog scan;null;60;Base;null;Single sensor;Small;https://www.stemmer-imaging.com/de-de/produkte/kategorie/flaechenkameras/?q=&a_megapixel_0=&a_megapixel_1=&a_frame-rate_0=&a_frame-rate_1=&a_interface=&a_lens-mount=&sort=name&view_mode=products_table&table_sort=;https://www.stemmer-imaging.com/de-de/produkte/jai-go-2400c-pmcl/;680
JAI;JAI GO-2400C-USB;1936;1216;2,4;Colour;RGB;CMOS;5,86;13,3;Pregius IMX174;"1/1.2""";159;C-mount;Global shutter/Prog scan;null;60;null;null;Single sensor;Small;https://www.stemmer-imaging.com/de-de/produkte/kategorie/flaechenkameras/?q=&a_megapixel_0=&a_megapixel_1=&a_frame-rate_0=&a_frame-rate_1=&a_interface=&a_lens-mount=&sort=name&view_mode=products_table&table_sort=;https://www.stemmer-imaging.com/de-de/produkte/jai-go-2400c-usb/;680
JAI;JAI GO-2400M-PGE;1936;1216;2,4;Monochrome;Mono8;CMOS;5,86;13,3;Pregius IMX174;"1/1.2""";48;C-mount;Global shutter/Prog scan;null;60;POE;GigE Vision;Single sensor;Small;https://www.stemmer-imaging.com/de-de/produkte/kategorie/flaechenkameras/?q=&a_megapixel_0=&a_megapixel_1=&a_frame-rate_0=&a_frame-rate_1=&a_interface=&a_lens-mount=&sort=name&view_mode=products_table&table_sort=;https://www.stemmer-imaging.com/de-de/produkte/jai-go-2400m-pge/;680
JAI;JAI GO-2400M-PMCL;1936;1216;2,4;Monochrome;Mono8;CMOS;5,86;13,3;Pregius IMX174;"1/1.2""";165;C-mount;Global shutter/Prog scan;null;60;Base;null;Single sensor;Small;https://www.stemmer-imaging.com/de-de/produkte/kategorie/flaechenkameras/?q=&a_megapixel_0=&a_megapixel_1=&a_frame-rate_0=&a_frame-rate_1=&a_interface=&a_lens-mount=&sort=name&view_mode=products_table&table_sort=;https://www.stemmer-imaging.com/de-de/produkte/jai-go-2400m-pmcl/;680
JAI;JAI GO-2400M-USB;1936;1216;2,4;Monochrome;Mono8;CMOS;5,86;13,3;Pregius IMX174;"1/1.2""";159;C-mount;Global shutter/Prog scan;null;60;USB3 Vision;null;Single sensor;Small;https://www.stemmer-imaging.com/de-de/produkte/kategorie/flaechenkameras/?q=&a_megapixel_0=&a_megapixel_1=&a_frame-rate_0=&a_frame-rate_1=&a_interface=&a_lens-mount=&sort=name&view_mode=products_table&table_sort=;https://www.stemmer-imaging.com/de-de/produkte/jai-go-2400m-usb/;680
JAI;JAI GO-2401C-PGE;1936;1216;2,4;Colour;RGB;CMOS;5,86;13,3;Pregius IMX249;"1/1.2""";41;C-mount;Global shutter/Prog scan;null;60;POE;null;Single sensor;Small;https://www.stemmer-imaging.com/de-de/produkte/kategorie/flaechenkameras/?q=&a_megapixel_0=&a_megapixel_1=&a_frame-rate_0=&a_frame-rate_1=&a_interface=&a_lens-mount=&sort=name&view_mode=products_table&table_sort=;https://www.stemmer-imaging.com/de-de/produkte/jai-go-2401c-pge/;600
JAI;JAI GO-2401M-PGE;1936;1216;2,4;Monochrome;Mono8;CMOS;5,86;13,3;Pregius IMX249;"1/1.2""";41;C-mount;Global shutter/Prog scan;null;60;POE;null;Single sensor;Small;https://www.stemmer-imaging.com/de-de/produkte/kategorie/flaechenkameras/?q=&a_megapixel_0=&a_megapixel_1=&a_frame-rate_0=&a_frame-rate_1=&a_interface=&a_lens-mount=&sort=name&view_mode=products_table&table_sort=;https://www.stemmer-imaging.com/de-de/produkte/jai-go-2401m-pge/;600
JAI;JAI GO-5000C-PGE;2560;2048;5,2;Colour;RGB;CMOS;5;15,8;Lince5M;"1""";22;C-mount;Global shutter/Prog scan;null;50;POE;GigE Vision;Single sensor;Small;https://www.stemmer-imaging.com/de-de/produkte/kategorie/flaechenkameras/?q=&a_megapixel_0=&a_megapixel_1=&a_frame-rate_0=&a_frame-rate_1=&a_interface=&a_lens-mount=&sort=name&view_mode=products_table&table_sort=;https://www.stemmer-imaging.com/de-de/produkte/jai-go-5000c-pge/;660
JAI;JAI GO-5000C-PMCL;2560;2048;5,2;Colour;RGB;CMOS;5;15,8;Lince5M;"1""";107;C-mount;Global shutter/Prog scan;null;53;Base;CameraLink;Single sensor;Small;https://www.stemmer-imaging.com/de-de/produkte/kategorie/flaechenkameras/?q=&a_megapixel_0=&a_megapixel_1=&a_frame-rate_0=&a_frame-rate_1=&a_interface=&a_lens-mount=&sort=name&view_mode=products_table&table_sort=;https://www.stemmer-imaging.com/de-de/produkte/jai-go-5000c-pmcl/;660
JAI;JAI GO-5000C-USB;2560;2048;5,2;Colour;RGB;CMOS;5;15,8;Lince5M;"1""";62;C-mount;Global shutter/Prog scan;null;50;null;null;Single sensor;Small;https://www.stemmer-imaging.com/de-de/produkte/kategorie/flaechenkameras/?q=&a_megapixel_0=&a_megapixel_1=&a_frame-rate_0=&a_frame-rate_1=&a_interface=&a_lens-mount=&sort=name&view_mode=products_table&table_sort=;https://www.stemmer-imaging.com/de-de/produkte/jai-go-5000c-usb/;660
JAI;JAI GO-5000M-PGE;2560;2048;5,2;Monochrome;Mono8;CMOS;5;15,8;Lince5M;"1""";22;C-mount;Global shutter/Prog scan;null;55;POE;GigE Vision;Single sensor;Small;https://www.stemmer-imaging.com/de-de/produkte/kategorie/flaechenkameras/?q=&a_megapixel_0=&a_megapixel_1=&a_frame-rate_0=&a_frame-rate_1=&a_interface=&a_lens-mount=&sort=name&view_mode=products_table&table_sort=;https://www.stemmer-imaging.com/de-de/produkte/jai-go-5000m-pge/;660
JAI;JAI GO-5000M-PMCL;2560;2048;5,2;Monochrome;null;CMOS;5;15,8;Lince5M;"1""";107;C-mount;Global shutter/Prog scan;null;55;Base;null;Single sensor;Small;https://www.stemmer-imaging.com/de-de/produkte/kategorie/flaechenkameras/?q=&a_megapixel_0=&a_megapixel_1=&a_frame-rate_0=&a_frame-rate_1=&a_interface=&a_lens-mount=&sort=name&view_mode=products_table&table_sort=;https://www.stemmer-imaging.com/de-de/produkte/jai-go-5000m-pmcl/;660
JAI;JAI GO-5000M-USB;2560;2048;5,2;Monochrome;Mono8;CMOS;5;15,8;Lince5M;"1""";62;C-mount;Global shutter/Prog scan;null;55;USB3 Vision;USB3 Vision;Single sensor;Small;https://www.stemmer-imaging.com/de-de/produkte/kategorie/flaechenkameras/?q=&a_megapixel_0=&a_megapixel_1=&a_frame-rate_0=&a_frame-rate_1=&a_interface=&a_lens-mount=&sort=name&view_mode=products_table&table_sort=;https://www.stemmer-imaging.com/de-de/produkte/jai-go-5000m-usb/;660
JAI;JAI GO-5100C-PGE;2454;2056;5;Colour;RGB;CMOS;3,45;11,1;Pregius IMX250;"2/3""";22;C-mount;Global shutter/Prog scan;null;60;POE;null;Single sensor;Small;https://www.stemmer-imaging.com/de-de/produkte/kategorie/flaechenkameras/?q=&a_megapixel_0=&a_megapixel_1=&a_frame-rate_0=&a_frame-rate_1=&a_interface=&a_lens-mount=&sort=name&view_mode=products_table&table_sort=;https://www.stemmer-imaging.com/de-de/produkte/jai-go-5100c-pge/;970
JAI;JAI GO-5100C-USB;2464;2056;5,1;Colour;RGB;CMOS;3,45;11,1;Pregius IMX250;"2/3""";74;C-mount;Global shutter/Prog scan;null;60;USB3 Vision;null;Single sensor;Small;https://www.stemmer-imaging.com/de-de/produkte/kategorie/flaechenkameras/?q=&a_megapixel_0=&a_megapixel_1=&a_frame-rate_0=&a_frame-rate_1=&a_interface=&a_lens-mount=&sort=name&view_mode=products_table&table_sort=;https://www.stemmer-imaging.com/de-de/produkte/jai-go-5100c-usb/;970
JAI;JAI GO-5100M-PGE;2454;2056;5;Monochrome;Mono8;CMOS;3,45;11,1;Pregius IMX250;"2/3""";22;C-mount;Global shutter/Prog scan;null;60;POE;null;Single sensor;Small;https://www.stemmer-imaging.com/de-de/produkte/kategorie/flaechenkameras/?q=&a_megapixel_0=&a_megapixel_1=&a_frame-rate_0=&a_frame-rate_1=&a_interface=&a_lens-mount=&sort=name&view_mode=products_table&table_sort=;https://www.stemmer-imaging.com/de-de/produkte/jai-go-5100m-pge/;970
JAI;JAI GO-5100M-USB;2464;2056;5,1;Monochrome;Mono8;CMOS;3,45;11,1;Pregius IMX250;"2/3""";74;C-mount;Global shutter/Prog scan;null;60;USB3 Vision;null;Single sensor;Small;https://www.stemmer-imaging.com/de-de/produkte/kategorie/flaechenkameras/?q=&a_megapixel_0=&a_megapixel_1=&a_frame-rate_0=&a_frame-rate_1=&a_interface=&a_lens-mount=&sort=name&view_mode=products_table&table_sort=;https://www.stemmer-imaging.com/de-de/produkte/jai-go-5100m-usb/;970
JAI;JAI GO-5100MP-PGE;2464;2056;5,1;Monochrome;Mono8;CMOS;3,45;11,1;Pregius IMX250MZR;"2/3""";22;C-mount;Global shutter/Prog scan;null;null;POE;GigE Vision;Single sensor;Small;https://www.stemmer-imaging.com/de-de/produkte/kategorie/flaechenkameras/?q=&a_megapixel_0=&a_megapixel_1=&a_frame-rate_0=&a_frame-rate_1=&a_interface=&a_lens-mount=&sort=name&view_mode=products_table&table_sort=;https://www.stemmer-imaging.com/de-de/produkte/jai-go-5100mp-pge/;2027
JAI;JAI GO-5100MP-USB;2464;2056;5,1;Monochrome;Mono8;CMOS;3,45;11,1;Pregius IMX250MZR;"2/3""";74;C-mount;Global shutter/Prog scan;null;null;USB3 Vision;null;Single sensor;Small;https://www.stemmer-imaging.com/de-de/produkte/kategorie/flaechenkameras/?q=&a_megapixel_0=&a_megapixel_1=&a_frame-rate_0=&a_frame-rate_1=&a_interface=&a_lens-mount=&sort=name&view_mode=products_table&table_sort=;https://www.stemmer-imaging.com/de-de/produkte/jai-go-5100mp-usb/;2187
JAI;JAI GO-5101C-PGE;2454;2056;5;Colour;RGB;CMOS;3,45;11,1;Pregius IMX264;"2/3""";22;C-mount;Global shutter/Prog scan;null;60;POE;null;Single sensor;Small;https://www.stemmer-imaging.com/de-de/produkte/kategorie/flaechenkameras/?q=&a_megapixel_0=&a_megapixel_1=&a_frame-rate_0=&a_frame-rate_1=&a_interface=&a_lens-mount=&sort=name&view_mode=products_table&table_sort=;https://www.stemmer-imaging.com/de-de/produkte/jai-go-5101c-pge/;770
